"class_code","group"
"H04L  25/03186","IPC3"
"H04L  25/03187","IPC3"
"H04L  25/03188","IPC3"
"H04L  25/03189","IPC3"
"H04L  25/0319","IPC3"
"H04L  25/03191","IPC3"
"H04L  25/03192","IPC3"
"H04L  25/03193","IPC3"
"H04L  25/03194","IPC3"
"H04L  25/03195","IPC3"
"H04L  25/03196","IPC3"
"H04L  25/03197","IPC3"
"H04L  25/03198","IPC3"
"H04L  25/03199","IPC3"
"H04L  25/032","IPC3"
"H04L  25/03201","IPC3"
"H04L  25/03202","IPC3"
"H04L  25/03203","IPC3"
"H04L  25/03204","IPC3"
"H04L  25/03205","IPC3"
"H04L  25/03206","IPC3"
"H04L  25/03207","IPC3"
"H04L  25/03208","IPC3"
"H04L  25/03209","IPC3"
"H04L  25/0321","IPC3"
"H04L  25/03211","IPC3"
"H04L  25/03212","IPC3"
"H04L  25/03213","IPC3"
"H04L  25/03214","IPC3"
"H04L  25/03215","IPC3"
"H04L  25/03216","IPC3"
"H04L  25/03217","IPC3"
"H04L  25/03218","IPC3"
"H04L  25/03219","IPC3"
"H04L  25/0322","IPC3"
"H04L  25/03221","IPC3"
"H04L  25/03222","IPC3"
"H04L  25/03223","IPC3"
"H04L  25/03224","IPC3"
"H04L  25/03225","IPC3"
"H04L  25/03226","IPC3"
"H04L  25/03227","IPC3"
"H04L  25/03228","IPC3"
"H04L  25/03229","IPC3"
"H04L  25/0323","IPC3"
"H04L  25/03231","IPC3"
"H04L  25/03232","IPC3"
"H04L  25/03233","IPC3"
"H04L  25/03234","IPC3"
"H04L  25/03235","IPC3"
"H04L  25/03236","IPC3"
"H04L  25/03237","IPC3"
"H04L  25/03238","IPC3"
"H04L  25/03239","IPC3"
"H04L  25/0324","IPC3"
"H04L  25/03241","IPC3"
"H04L  25/03242","IPC3"
"H04L  25/03243","IPC3"
"H04L  25/03244","IPC3"
"H04L  25/03245","IPC3"
"H04L  25/03246","IPC3"
"H04L  25/03247","IPC3"
"H04L  25/03248","IPC3"
"H04L  25/03249","IPC3"
"H04L  25/0325","IPC3"
"H04L  25/03251","IPC3"
"H04L  25/03252","IPC3"
"H04L  25/03253","IPC3"
"H04L  25/03254","IPC3"
"H04L  25/03255","IPC3"
"H04L  25/03256","IPC3"
"H04L  25/03257","IPC3"
"H04L  25/03258","IPC3"
"H04L  25/03259","IPC3"
"H04L  25/0326","IPC3"
"H04L  25/03261","IPC3"
"H04L  25/03262","IPC3"
"H04L  25/03263","IPC3"
"H04L  25/03264","IPC3"
"H04L  25/03265","IPC3"
"H04L  25/03266","IPC3"
"H04L  25/03267","IPC3"
"H04L  25/03268","IPC3"
"H04L  25/03269","IPC3"
"H04L  25/0327","IPC3"
"H04L  25/03271","IPC3"
"H04L  25/03272","IPC3"
"H04L  25/03273","IPC3"
"H04L  25/03274","IPC3"
"H04L  25/03275","IPC3"
"H04L  25/03276","IPC3"
"H04L  25/03277","IPC3"
"H04L  25/03278","IPC3"
"H04L  25/03279","IPC3"
"H04L  25/0328","IPC3"
"H04L  25/03281","IPC3"
"H04L  25/03282","IPC3"
"H04L  25/03283","IPC3"
"H04L  25/03284","IPC3"
"H04L  25/03285","IPC3"
"H04L  25/03286","IPC3"
"H04L  25/03287","IPC3"
"H04L  25/03288","IPC3"
"H04L  25/03289","IPC3"
"H04L  25/0329","IPC3"
"H04L  25/03291","IPC3"
"H04L  25/03292","IPC3"
"H04L  25/03293","IPC3"
"H04L  25/03294","IPC3"
"H04L  25/03295","IPC3"
"H04L  25/03296","IPC3"
"H04L  25/03297","IPC3"
"H04L  25/03298","IPC3"
"H04L  25/03299","IPC3"
"H04L  25/033","IPC3"
"H04L  25/03301","IPC3"
"H04L  25/03302","IPC3"
"H04L  25/03303","IPC3"
"H04L  25/03304","IPC3"
"H04L  25/03305","IPC3"
"H04L  25/03306","IPC3"
"H04L  25/03307","IPC3"
"H04L  25/03308","IPC3"
"H04L  25/03309","IPC3"
"H04L  25/0331","IPC3"
"H04L  25/03311","IPC3"
"H04L  25/03312","IPC3"
"H04L  25/03313","IPC3"
"H04L  25/03314","IPC3"
"H04L  25/03315","IPC3"
"H04L  25/03316","IPC3"
"H04L  25/03317","IPC3"
"H04L  25/03318","IPC3"
"H04L  25/03319","IPC3"
"H04L  25/0332","IPC3"
"H04L  25/03321","IPC3"
"H04L  25/03322","IPC3"
"H04L  25/03323","IPC3"
"H04L  25/03324","IPC3"
"H04L  25/03325","IPC3"
"H04L  25/03326","IPC3"
"H04L  25/03327","IPC3"
"H04L  25/03328","IPC3"
"H04L  25/03329","IPC3"
"H04L  25/0333","IPC3"
"H04L  25/03331","IPC3"
"H04L  25/03332","IPC3"
"H04L  25/03333","IPC3"
"H04L  25/03334","IPC3"
"H04L  25/03335","IPC3"
"H04L  25/03336","IPC3"
"H04L  25/03337","IPC3"
"H04L  25/03338","IPC3"
"H04L  25/03339","IPC3"
"H04L  25/0334","IPC3"
"H04L  25/03341","IPC3"
"H04L  25/03342","IPC3"
"H04L  25/03343","IPC3"
"H04L  25/03344","IPC3"
"H04L  25/03345","IPC3"
"H04L  25/03346","IPC3"
"H04L  25/03347","IPC3"
"H04L  25/03348","IPC3"
"H04L  25/03349","IPC3"
"H04L  25/0335","IPC3"
"H04L  25/03351","IPC3"
"H04L  25/03352","IPC3"
"H04L  25/03353","IPC3"
"H04L  25/03354","IPC3"
"H04L  25/03355","IPC3"
"H04L  25/03356","IPC3"
"H04L  25/03357","IPC3"
"H04L  25/03358","IPC3"
"H04L  25/03359","IPC3"
"H04L  25/0336","IPC3"
"H04L  25/03361","IPC3"
"H04L  25/03362","IPC3"
"H04L  25/03363","IPC3"
"H04L  25/03364","IPC3"
"H04L  25/03365","IPC3"
"H04L  25/03366","IPC3"
"H04L  25/03367","IPC3"
"H04L  25/03368","IPC3"
"H04L  25/03369","IPC3"
"H04L  25/0337","IPC3"
"H04L  25/03371","IPC3"
"H04L  25/03372","IPC3"
"H04L  25/03373","IPC3"
"H04L  25/03374","IPC3"
"H04L  25/03375","IPC3"
"H04L  25/03376","IPC3"
"H04L  25/03377","IPC3"
"H04L  25/03378","IPC3"
"H04L  25/03379","IPC3"
"H04L  25/0338","IPC3"
"H04L  25/03381","IPC3"
"H04L  25/03382","IPC3"
"H04L  25/03383","IPC3"
"H04L  25/03384","IPC3"
"H04L  25/03385","IPC3"
"H04L  25/03386","IPC3"
"H04L  25/03387","IPC3"
"H04L  25/03388","IPC3"
"H04L  25/03389","IPC3"
"H04L  25/0339","IPC3"
"H04L  25/03391","IPC3"
"H04L  25/03392","IPC3"
"H04L  25/03393","IPC3"
"H04L  25/03394","IPC3"
"H04L  25/03395","IPC3"
"H04L  25/03396","IPC3"
"H04L  25/03397","IPC3"
"H04L  25/03398","IPC3"
"H04L  25/03399","IPC3"
"H04L  25/034","IPC3"
"H04L  25/03401","IPC3"
"H04L  25/03402","IPC3"
"H04L  25/03403","IPC3"
"H04L  25/03404","IPC3"
"H04L  25/03405","IPC3"
"H04L  25/03406","IPC3"
"H04L  25/03407","IPC3"
"H04L  25/03408","IPC3"
"H04L  25/03409","IPC3"
"H04L  25/0341","IPC3"
"H04L  25/03411","IPC3"
"H04L  25/03412","IPC3"
"H04L  25/03413","IPC3"
"H04L  25/03414","IPC3"
"H04L  25/03415","IPC3"
"H04L  25/03416","IPC3"
"H04L  25/03417","IPC3"
"H04L  25/03418","IPC3"
"H04L  25/03419","IPC3"
"H04L  25/0342","IPC3"
"H04L  25/03421","IPC3"
"H04L  25/03422","IPC3"
"H04L  25/03423","IPC3"
"H04L  25/03424","IPC3"
"H04L  25/03425","IPC3"
"H04L  25/03426","IPC3"
"H04L  25/03427","IPC3"
"H04L  25/03428","IPC3"
"H04L  25/03429","IPC3"
"H04L  25/0343","IPC3"
"H04L  25/03431","IPC3"
"H04L  25/03432","IPC3"
"H04L  25/03433","IPC3"
"H04L  25/03434","IPC3"
"H04L  25/03435","IPC3"
"H04L  25/03436","IPC3"
"H04L  25/03437","IPC3"
"H04L  25/03438","IPC3"
"H04L  25/03439","IPC3"
"H04L  25/0344","IPC3"
"H04L  25/03441","IPC3"
"H04L  25/03442","IPC3"
"H04L  25/03443","IPC3"
"H04L  25/03444","IPC3"
"H04L  25/03445","IPC3"
"H04L  25/03446","IPC3"
"H04L  25/03447","IPC3"
"H04L  25/03448","IPC3"
"H04L  25/03449","IPC3"
"H04L  25/0345","IPC3"
"H04L  25/03451","IPC3"
"H04L  25/03452","IPC3"
"H04L  25/03453","IPC3"
"H04L  25/03454","IPC3"
"H04L  25/03455","IPC3"
"H04L  25/03456","IPC3"
"H04L  25/03457","IPC3"
"H04L  25/03458","IPC3"
"H04L  25/03459","IPC3"
"H04L  25/0346","IPC3"
"H04L  25/03461","IPC3"
"H04L  25/03462","IPC3"
"H04L  25/03463","IPC3"
"H04L  25/03464","IPC3"
"H04L  25/03465","IPC3"
"H04L  25/03466","IPC3"
"H04L  25/03467","IPC3"
"H04L  25/03468","IPC3"
"H04L  25/03469","IPC3"
"H04L  25/0347","IPC3"
"H04L  25/03471","IPC3"
"H04L  25/03472","IPC3"
"H04L  25/03473","IPC3"
"H04L  25/03474","IPC3"
"H04L  25/03475","IPC3"
"H04L  25/03476","IPC3"
"H04L  25/03477","IPC3"
"H04L  25/03478","IPC3"
"H04L  25/03479","IPC3"
"H04L  25/0348","IPC3"
"H04L  25/03481","IPC3"
"H04L  25/03482","IPC3"
"H04L  25/03483","IPC3"
"H04L  25/03484","IPC3"
"H04L  25/03485","IPC3"
"H04L  25/03486","IPC3"
"H04L  25/03487","IPC3"
"H04L  25/03488","IPC3"
"H04L  25/03489","IPC3"
"H04L  25/0349","IPC3"
"H04L  25/03491","IPC3"
"H04L  25/03492","IPC3"
"H04L  25/03493","IPC3"
"H04L  25/03494","IPC3"
"H04L  25/03495","IPC3"
"H04L  25/03496","IPC3"
"H04L  25/03497","IPC3"
"H04L  25/03498","IPC3"
"H04L  25/03499","IPC3"
"H04L  25/035","IPC3"
"H04L  25/03501","IPC3"
"H04L  25/03502","IPC3"
"H04L  25/03503","IPC3"
"H04L  25/03504","IPC3"
"H04L  25/03505","IPC3"
"H04L  25/03506","IPC3"
"H04L  25/03507","IPC3"
"H04L  25/03508","IPC3"
"H04L  25/03509","IPC3"
"H04L  25/0351","IPC3"
"H04L  25/03511","IPC3"
"H04L  25/03512","IPC3"
"H04L  25/03513","IPC3"
"H04L  25/03514","IPC3"
"H04L  25/03515","IPC3"
"H04L  25/03516","IPC3"
"H04L  25/03517","IPC3"
"H04L  25/03518","IPC3"
"H04L  25/03519","IPC3"
"H04L  25/0352","IPC3"
"H04L  25/03521","IPC3"
"H04L  25/03522","IPC3"
"H04L  25/03523","IPC3"
"H04L  25/03524","IPC3"
"H04L  25/03525","IPC3"
"H04L  25/03526","IPC3"
"H04L  25/03527","IPC3"
"H04L  25/03528","IPC3"
"H04L  25/03529","IPC3"
"H04L  25/0353","IPC3"
"H04L  25/03531","IPC3"
"H04L  25/03532","IPC3"
"H04L  25/03533","IPC3"
"H04L  25/03534","IPC3"
"H04L  25/03535","IPC3"
"H04L  25/03536","IPC3"
"H04L  25/03537","IPC3"
"H04L  25/03538","IPC3"
"H04L  25/03539","IPC3"
"H04L  25/0354","IPC3"
"H04L  25/03541","IPC3"
"H04L  25/03542","IPC3"
"H04L  25/03543","IPC3"
"H04L  25/03544","IPC3"
"H04L  25/03545","IPC3"
"H04L  25/03546","IPC3"
"H04L  25/03547","IPC3"
"H04L  25/03548","IPC3"
"H04L  25/03549","IPC3"
"H04L  25/0355","IPC3"
"H04L  25/03551","IPC3"
"H04L  25/03552","IPC3"
"H04L  25/03553","IPC3"
"H04L  25/03554","IPC3"
"H04L  25/03555","IPC3"
"H04L  25/03556","IPC3"
"H04L  25/03557","IPC3"
"H04L  25/03558","IPC3"
"H04L  25/03559","IPC3"
"H04L  25/0356","IPC3"
"H04L  25/03561","IPC3"
"H04L  25/03562","IPC3"
"H04L  25/03563","IPC3"
"H04L  25/03564","IPC3"
"H04L  25/03565","IPC3"
"H04L  25/03566","IPC3"
"H04L  25/03567","IPC3"
"H04L  25/03568","IPC3"
"H04L  25/03569","IPC3"
"H04L  25/0357","IPC3"
"H04L  25/03571","IPC3"
"H04L  25/03572","IPC3"
"H04L  25/03573","IPC3"
"H04L  25/03574","IPC3"
"H04L  25/03575","IPC3"
"H04L  25/03576","IPC3"
"H04L  25/03577","IPC3"
"H04L  25/03578","IPC3"
"H04L  25/03579","IPC3"
"H04L  25/0358","IPC3"
"H04L  25/03581","IPC3"
"H04L  25/03582","IPC3"
"H04L  25/03583","IPC3"
"H04L  25/03584","IPC3"
"H04L  25/03585","IPC3"
"H04L  25/03586","IPC3"
"H04L  25/03587","IPC3"
"H04L  25/03588","IPC3"
"H04L  25/03589","IPC3"
"H04L  25/0359","IPC3"
"H04L  25/03591","IPC3"
"H04L  25/03592","IPC3"
"H04L  25/03593","IPC3"
"H04L  25/03594","IPC3"
"H04L  25/03595","IPC3"
"H04L  25/03596","IPC3"
"H04L  25/03597","IPC3"
"H04L  25/03598","IPC3"
"H04L  25/03599","IPC3"
"H04L  25/036","IPC3"
"H04L  25/03601","IPC3"
"H04L  25/03602","IPC3"
"H04L  25/03603","IPC3"
"H04L  25/03604","IPC3"
"H04L  25/03605","IPC3"
"H04L  25/03606","IPC3"
"H04L  25/03607","IPC3"
"H04L  25/03608","IPC3"
"H04L  25/03609","IPC3"
"H04L  25/0361","IPC3"
"H04L  25/03611","IPC3"
"H04L  25/03612","IPC3"
"H04L  25/03613","IPC3"
"H04L  25/03614","IPC3"
"H04L  25/03615","IPC3"
"H04L  25/03616","IPC3"
"H04L  25/03617","IPC3"
"H04L  25/03618","IPC3"
"H04L  25/03619","IPC3"
"H04L  25/0362","IPC3"
"H04L  25/03621","IPC3"
"H04L  25/03622","IPC3"
"H04L  25/03623","IPC3"
"H04L  25/03624","IPC3"
"H04L  25/03625","IPC3"
"H04L  25/03626","IPC3"
"H04L  25/03627","IPC3"
"H04L  25/03628","IPC3"
"H04L  25/03629","IPC3"
"H04L  25/0363","IPC3"
"H04L  25/03631","IPC3"
"H04L  25/03632","IPC3"
"H04L  25/03633","IPC3"
"H04L  25/03634","IPC3"
"H04L  25/03635","IPC3"
"H04L  25/03636","IPC3"
"H04L  25/03637","IPC3"
"H04L  25/03638","IPC3"
"H04L  25/03639","IPC3"
"H04L  25/0364","IPC3"
"H04L  25/03641","IPC3"
"H04L  25/03642","IPC3"
"H04L  25/03643","IPC3"
"H04L  25/03644","IPC3"
"H04L  25/03645","IPC3"
"H04L  25/03646","IPC3"
"H04L  25/03647","IPC3"
"H04L  25/03648","IPC3"
"H04L  25/03649","IPC3"
"H04L  25/0365","IPC3"
"H04L  25/03651","IPC3"
"H04L  25/03652","IPC3"
"H04L  25/03653","IPC3"
"H04L  25/03654","IPC3"
"H04L  25/03655","IPC3"
"H04L  25/03656","IPC3"
"H04L  25/03657","IPC3"
"H04L  25/03658","IPC3"
"H04L  25/03659","IPC3"
"H04L  25/0366","IPC3"
"H04L  25/03661","IPC3"
"H04L  25/03662","IPC3"
"H04L  25/03663","IPC3"
"H04L  25/03664","IPC3"
"H04L  25/03665","IPC3"
"H04L  25/03666","IPC3"
"H04L  25/03667","IPC3"
"H04L  25/03668","IPC3"
"H04L  25/03669","IPC3"
"H04L  25/0367","IPC3"
"H04L  25/03671","IPC3"
"H04L  25/03672","IPC3"
"H04L  25/03673","IPC3"
"H04L  25/03674","IPC3"
"H04L  25/03675","IPC3"
"H04L  25/03676","IPC3"
"H04L  25/03677","IPC3"
"H04L  25/03678","IPC3"
"H04L  25/03679","IPC3"
"H04L  25/0368","IPC3"
"H04L  25/03681","IPC3"
"H04L  25/03682","IPC3"
"H04L  25/03683","IPC3"
"H04L  25/03684","IPC3"
"H04L  25/03685","IPC3"
"H04L  25/03686","IPC3"
"H04L  25/03687","IPC3"
"H04L  25/03688","IPC3"
"H04L  25/03689","IPC3"
"H04L  25/0369","IPC3"
"H04L  25/03691","IPC3"
"H04L  25/03692","IPC3"
"H04L  25/03693","IPC3"
"H04L  25/03694","IPC3"
"H04L  25/03695","IPC3"
"H04L  25/03696","IPC3"
"H04L  25/03697","IPC3"
"H04L  25/03698","IPC3"
"H04L  25/03699","IPC3"
"H04L  25/037","IPC3"
"H04L  25/03701","IPC3"
"H04L  25/03702","IPC3"
"H04L  25/03703","IPC3"
"H04L  25/03704","IPC3"
"H04L  25/03705","IPC3"
"H04L  25/03706","IPC3"
"H04L  25/03707","IPC3"
"H04L  25/03708","IPC3"
"H04L  25/03709","IPC3"
"H04L  25/0371","IPC3"
"H04L  25/03711","IPC3"
"H04L  25/03712","IPC3"
"H04L  25/03713","IPC3"
"H04L  25/03714","IPC3"
"H04L  25/03715","IPC3"
"H04L  25/03716","IPC3"
"H04L  25/03717","IPC3"
"H04L  25/03718","IPC3"
"H04L  25/03719","IPC3"
"H04L  25/0372","IPC3"
"H04L  25/03721","IPC3"
"H04L  25/03722","IPC3"
"H04L  25/03723","IPC3"
"H04L  25/03724","IPC3"
"H04L  25/03725","IPC3"
"H04L  25/03726","IPC3"
"H04L  25/03727","IPC3"
"H04L  25/03728","IPC3"
"H04L  25/03729","IPC3"
"H04L  25/0373","IPC3"
"H04L  25/03731","IPC3"
"H04L  25/03732","IPC3"
"H04L  25/03733","IPC3"
"H04L  25/03734","IPC3"
"H04L  25/03735","IPC3"
"H04L  25/03736","IPC3"
"H04L  25/03737","IPC3"
"H04L  25/03738","IPC3"
"H04L  25/03739","IPC3"
"H04L  25/0374","IPC3"
"H04L  25/03741","IPC3"
"H04L  25/03742","IPC3"
"H04L  25/03743","IPC3"
"H04L  25/03744","IPC3"
"H04L  25/03745","IPC3"
"H04L  25/03746","IPC3"
"H04L  25/03747","IPC3"
"H04L  25/03748","IPC3"
"H04L  25/03749","IPC3"
"H04L  25/0375","IPC3"
"H04L  25/03751","IPC3"
"H04L  25/03752","IPC3"
"H04L  25/03753","IPC3"
"H04L  25/03754","IPC3"
"H04L  25/03755","IPC3"
"H04L  25/03756","IPC3"
"H04L  25/03757","IPC3"
"H04L  25/03758","IPC3"
"H04L  25/03759","IPC3"
"H04L  25/0376","IPC3"
"H04L  25/03761","IPC3"
"H04L  25/03762","IPC3"
"H04L  25/03763","IPC3"
"H04L  25/03764","IPC3"
"H04L  25/03765","IPC3"
"H04L  25/03766","IPC3"
"H04L  25/03767","IPC3"
"H04L  25/03768","IPC3"
"H04L  25/03769","IPC3"
"H04L  25/0377","IPC3"
"H04L  25/03771","IPC3"
"H04L  25/03772","IPC3"
"H04L  25/03773","IPC3"
"H04L  25/03774","IPC3"
"H04L  25/03775","IPC3"
"H04L  25/03776","IPC3"
"H04L  25/03777","IPC3"
"H04L  25/03778","IPC3"
"H04L  25/03779","IPC3"
"H04L  25/0378","IPC3"
"H04L  25/03781","IPC3"
"H04L  25/03782","IPC3"
"H04L  25/03783","IPC3"
"H04L  25/03784","IPC3"
"H04L  25/03785","IPC3"
"H04L  25/03786","IPC3"
"H04L  25/03787","IPC3"
"H04L  25/03788","IPC3"
"H04L  25/03789","IPC3"
"H04L  25/0379","IPC3"
"H04L  25/03791","IPC3"
"H04L  25/03792","IPC3"
"H04L  25/03793","IPC3"
"H04L  25/03794","IPC3"
"H04L  25/03795","IPC3"
"H04L  25/03796","IPC3"
"H04L  25/03797","IPC3"
"H04L  25/03798","IPC3"
"H04L  25/03799","IPC3"
"H04L  25/038","IPC3"
"H04L  25/03801","IPC3"
"H04L  25/03802","IPC3"
"H04L  25/03803","IPC3"
"H04L  25/03804","IPC3"
"H04L  25/03805","IPC3"
"H04L  25/03806","IPC3"
"H04L  25/03807","IPC3"
"H04L  25/03808","IPC3"
"H04L  25/03809","IPC3"
"H04L  25/0381","IPC3"
"H04L  25/03811","IPC3"
"H04L  25/03812","IPC3"
"H04L  25/03813","IPC3"
"H04L  25/03814","IPC3"
"H04L  25/03815","IPC3"
"H04L  25/03816","IPC3"
"H04L  25/03817","IPC3"
"H04L  25/03818","IPC3"
"H04L  25/03819","IPC3"
"H04L  25/0382","IPC3"
"H04L  25/03821","IPC3"
"H04L  25/03822","IPC3"
"H04L  25/03823","IPC3"
"H04L  25/03824","IPC3"
"H04L  25/03825","IPC3"
"H04L  25/03826","IPC3"
"H04L  25/03827","IPC3"
"H04L  25/03828","IPC3"
"H04L  25/03829","IPC3"
"H04L  25/0383","IPC3"
"H04L  25/03831","IPC3"
"H04L  25/03832","IPC3"
"H04L  25/03833","IPC3"
"H04L  25/03834","IPC3"
"H04L  25/03835","IPC3"
"H04L  25/03836","IPC3"
"H04L  25/03837","IPC3"
"H04L  25/03838","IPC3"
"H04L  25/03839","IPC3"
"H04L  25/0384","IPC3"
"H04L  25/03841","IPC3"
"H04L  25/03842","IPC3"
"H04L  25/03843","IPC3"
"H04L  25/03844","IPC3"
"H04L  25/03845","IPC3"
"H04L  25/03846","IPC3"
"H04L  25/03847","IPC3"
"H04L  25/03848","IPC3"
"H04L  25/03849","IPC3"
"H04L  25/0385","IPC3"
"H04L  25/03851","IPC3"
"H04L  25/03852","IPC3"
"H04L  25/03853","IPC3"
"H04L  25/03854","IPC3"
"H04L  25/03855","IPC3"
"H04L  25/03856","IPC3"
"H04L  25/03857","IPC3"
"H04L  25/03858","IPC3"
"H04L  25/03859","IPC3"
"H04L  25/0386","IPC3"
"H04L  25/03861","IPC3"
"H04L  25/03862","IPC3"
"H04L  25/03863","IPC3"
"H04L  25/03864","IPC3"
"H04L  25/03865","IPC3"
"H04L  25/03866","IPC3"
"H04L  25/03867","IPC3"
"H04L  25/03868","IPC3"
"H04L  25/03869","IPC3"
"H04L  25/0387","IPC3"
"H04L  25/03871","IPC3"
"H04L  25/03872","IPC3"
"H04L  25/03873","IPC3"
"H04L  25/03874","IPC3"
"H04L  25/03875","IPC3"
"H04L  25/03876","IPC3"
"H04L  25/03877","IPC3"
"H04L  25/03878","IPC3"
"H04L  25/03879","IPC3"
"H04L  25/0388","IPC3"
"H04L  25/03881","IPC3"
"H04L  25/03882","IPC3"
"H04L  25/03883","IPC3"
"H04L  25/03884","IPC3"
"H04L  25/03885","IPC3"
"H04L  25/03886","IPC3"
"H04L  25/03887","IPC3"
"H04L  25/03888","IPC3"
"H04L  25/03889","IPC3"
"H04L  25/0389","IPC3"
"H04L  25/03891","IPC3"
"H04L  25/03892","IPC3"
"H04L  25/03893","IPC3"
"H04L  25/03894","IPC3"
"H04L  25/03895","IPC3"
"H04L  25/03896","IPC3"
"H04L  25/03897","IPC3"
"H04L  25/03898","IPC3"
"H04L  25/03899","IPC3"
"H04L  25/039","IPC3"
"H04L  25/03901","IPC3"
"H04L  25/03902","IPC3"
"H04L  25/03903","IPC3"
"H04L  25/03904","IPC3"
"H04L  25/03905","IPC3"
"H04L  25/03906","IPC3"
"H04L  25/03907","IPC3"
"H04L  25/03908","IPC3"
"H04L  25/03909","IPC3"
"H04L  25/0391","IPC3"
"H04L  25/03911","IPC3"
"H04L  25/03912","IPC3"
"H04L  25/03913","IPC3"
"H04L  25/03914","IPC3"
"H04L  25/03915","IPC3"
"H04L  25/03916","IPC3"
"H04L  25/03917","IPC3"
"H04L  25/03918","IPC3"
"H04L  25/03919","IPC3"
"H04L  25/0392","IPC3"
"H04L  25/03921","IPC3"
"H04L  25/03922","IPC3"
"H04L  25/03923","IPC3"
"H04L  25/03924","IPC3"
"H04L  25/03925","IPC3"
"H04L  25/03926","IPC3"
"H04L  25/03927","IPC3"
"H04L  25/03928","IPC3"
"H04L  25/03929","IPC3"
"H04L  25/0393","IPC3"
"H04L  25/03931","IPC3"
"H04L  25/03932","IPC3"
"H04L  25/03933","IPC3"
"H04L  25/03934","IPC3"
"H04L  25/03935","IPC3"
"H04L  25/03936","IPC3"
"H04L  25/03937","IPC3"
"H04L  25/03938","IPC3"
"H04L  25/03939","IPC3"
"H04L  25/0394","IPC3"
"H04L  25/03941","IPC3"
"H04L  25/03942","IPC3"
"H04L  25/03943","IPC3"
"H04L  25/03944","IPC3"
"H04L  25/03945","IPC3"
"H04L  25/03946","IPC3"
"H04L  25/03947","IPC3"
"H04L  25/03948","IPC3"
"H04L  25/03949","IPC3"
"H04L  25/0395","IPC3"
"H04L  25/03951","IPC3"
"H04L  25/03952","IPC3"
"H04L  25/03953","IPC3"
"H04L  25/03954","IPC3"
"H04L  25/03955","IPC3"
"H04L  25/03956","IPC3"
"H04L  25/03957","IPC3"
"H04L  25/03958","IPC3"
"H04L  25/03959","IPC3"
"H04L  25/0396","IPC3"
"H04L  25/03961","IPC3"
"H04L  25/03962","IPC3"
"H04L  25/03963","IPC3"
"H04L  25/03964","IPC3"
"H04L  25/03965","IPC3"
"H04L  25/03966","IPC3"
"H04L  25/03967","IPC3"
"H04L  25/03968","IPC3"
"H04L  25/03969","IPC3"
"H04L  25/0397","IPC3"
"H04L  25/03971","IPC3"
"H04L  25/03972","IPC3"
"H04L  25/03973","IPC3"
"H04L  25/03974","IPC3"
"H04L  25/03975","IPC3"
"H04L  25/03976","IPC3"
"H04L  25/03977","IPC3"
"H04L  25/03978","IPC3"
"H04L  25/03979","IPC3"
"H04L  25/0398","IPC3"
"H04L  25/03981","IPC3"
"H04L  25/03982","IPC3"
"H04L  25/03983","IPC3"
"H04L  25/03984","IPC3"
"H04L  25/03985","IPC3"
"H04L  25/03986","IPC3"
"H04L  25/03987","IPC3"
"H04L  25/03988","IPC3"
"H04L  25/03989","IPC3"
"H04L  25/0399","IPC3"
"H04L  25/03991","IPC3"
"H04L  25/03992","IPC3"
"H04L  25/03993","IPC3"
"H04N  21/466","IPC3"
"H04N  21/4661","IPC3"
"H04N  21/4662","IPC3"
"H04N  21/4663","IPC3"
"H04N  21/4664","IPC3"
"H04N  21/4665","IPC3"
"H04N  21/4666","IPC3"
"H04N  21/4667","IPC3"
"H04N  21/4668","IPC3"
"G06T   1/20","CPC3"
"G06F  17/153","CPC3"
"G06F  17/50","CPC3"
"G06T   7","CPC3"
"G10L  13","CPC3"
"G10L  25","CPC3"
"G10L  99","CPC3"
"G07C   9","CPC3"
"G06F  21","CPC3"
"G10H2250/005","CPC3"
"G10H2250/006","CPC3"
"G10H2250/007","CPC3"
"G10H2250/008","CPC3"
"G10H2250/009","CPC3"
"G10H2250/01","CPC3"
"G10H2250/011","CPC3"
"G10H2250/012","CPC3"
"G10H2250/013","CPC3"
"G10H2250/014","CPC3"
"G10H2250/015","CPC3"
"G10H2250/016","CPC3"
"G10H2250/017","CPC3"
"G10H2250/018","CPC3"
"G10H2250/019","CPC3"
"G10H2250/02","CPC3"
"G10H2250/021","CPC3"
"G06F  17/14","CPC3"
"G06F  17/141","CPC3"
"G06F  17/142","CPC3"
"G06F  17/143","CPC3"
"G06F  17/144","CPC3"
"G06F  17/145","CPC3"
"G06F  17/146","CPC3"
"G06F  17/147","CPC3"
"G06F  17/148","CPC3"
"G06Q  30/02","CPC3"
"G06Q  30/0201","CPC3"
"G06Q  30/0202","CPC3"
"G06Q  30/0203","CPC3"
"G06Q  30/0204","CPC3"
"G06Q  30/0205","CPC3"
"G06Q  30/0206","CPC3"
"G06Q  30/0207","CPC3"
"G06Q  30/0208","CPC3"
"G06Q  30/0209","CPC3"
"G06Q  30/021","CPC3"
"G06Q  30/0211","CPC3"
"G06Q  30/0212","CPC3"
"G06Q  30/0213","CPC3"
"G06Q  30/0214","CPC3"
"G06Q  30/0215","CPC3"
"G06Q  30/0216","CPC3"
"G06Q  30/0217","CPC3"
"G06Q  30/0218","CPC3"
"G06Q  30/0219","CPC3"
"G06Q  30/022","CPC3"
"G06Q  30/0221","CPC3"
"G06Q  30/0222","CPC3"
"G06Q  30/0223","CPC3"
